Datetime,Close,High,Low,Open,Volume
2026-04-09 08:40:00+00:00,5266.0,5275.0,5262.5,5275.0,3325
2026-04-09 08:45:00+00:00,5268.5,5269.0,5262.0,5266.5,2862
2026-04-09 08:50:00+00:00,5258.5,5266.5,5252.5,5265.0,4525
2026-04-09 08:55:00+00:00,5258.5,5263.5,5255.5,5259.5,3031
2026-04-09 09:00:00+00:00,5257.5,5260.0,5250.0,5257.5,3969
2026-04-09 09:05:00+00:00,5262.5,5262.5,5255.0,5256.5,5175
2026-04-09 09:10:00+00:00,5276.5,5277.0,5263.0,5264.5,4460
2026-04-09 09:15:00+00:00,5276.5,5279.0,5269.5,5274.5,6613
2026-04-09 09:20:00+00:00,5277.5,5279.0,5273.0,5277.5,3637
2026-04-09 09:25:00+00:00,5273.0,5278.5,5271.5,5278.0,6312
2026-04-09 09:30:00+00:00,5281.0,5292.5,5275.5,5275.5,24549
2026-04-09 09:35:00+00:00,5289.5,5294.0,5280.0,5281.5,23411
2026-04-09 09:40:00+00:00,5289.5,5290.0,5287.0,5290.0,20689
2026-04-09 09:45:00+00:00,5285.0,5289.5,5284.5,5289.5,17510
2026-04-09 09:50:00+00:00,5278.5,5282.0,5273.5,5280.0,29973
2026-04-09 09:55:00+00:00,5279.5,5282.0,5262.5,5279.0,16405
2026-04-10 03:45:00+00:00,5367.0,5377.5,5304.0,5304.0,0
2026-04-10 03:50:00+00:00,5368.0,5376.0,5362.0,5367.0,27952
2026-04-10 03:55:00+00:00,5375.0,5380.0,5348.0,5370.0,48907
2026-04-10 04:00:00+00:00,5384.0,5389.5,5360.0,5370.0,26716
2026-04-10 04:05:00+00:00,5385.0,5385.5,5375.0,5385.5,11935
2026-04-10 04:10:00+00:00,5396.5,5399.5,5382.0,5385.0,37440
2026-04-10 04:15:00+00:00,5418.5,5424.0,5390.5,5398.0,39558
2026-04-10 04:20:00+00:00,5396.0,5424.0,5395.0,5421.0,11827
2026-04-10 04:25:00+00:00,5397.0,5404.0,5391.5,5396.5,8035
2026-04-10 04:30:00+00:00,5388.0,5397.0,5385.5,5397.0,6928
2026-04-10 04:35:00+00:00,5363.5,5387.0,5347.5,5386.0,20793
2026-04-10 04:40:00+00:00,5365.5,5376.5,5361.5,5361.5,7111
2026-04-10 04:45:00+00:00,5370.0,5374.5,5361.0,5365.5,4798
2026-04-10 04:50:00+00:00,5375.5,5378.0,5366.5,5368.5,4755
2026-04-10 04:55:00+00:00,5377.0,5378.0,5370.0,5375.5,5626
2026-04-10 05:00:00+00:00,5378.5,5382.5,5372.5,5378.5,7201
2026-04-10 05:05:00+00:00,5378.0,5381.0,5372.5,5379.0,6676
2026-04-10 05:10:00+00:00,5375.5,5377.0,5371.5,5374.5,4457
2026-04-10 05:15:00+00:00,5367.0,5378.5,5365.5,5373.5,7027
2026-04-10 05:20:00+00:00,5374.5,5374.5,5363.0,5366.0,4599
2026-04-10 05:25:00+00:00,5371.5,5377.5,5360.0,5373.5,15708
2026-04-10 05:30:00+00:00,5366.5,5373.0,5362.0,5372.0,3791
2026-04-10 05:35:00+00:00,5371.0,5373.0,5364.0,5367.5,3609
2026-04-10 05:40:00+00:00,5377.0,5379.5,5368.5,5371.0,5613
2026-04-10 05:45:00+00:00,5367.5,5378.0,5366.0,5378.0,3501
2026-04-10 05:50:00+00:00,5372.5,5377.5,5367.5,5367.5,4819
2026-04-10 05:55:00+00:00,5367.5,5377.5,5367.5,5373.0,4219
2026-04-10 06:00:00+00:00,5378.5,5379.5,5370.0,5370.0,7885
2026-04-10 06:05:00+00:00,5389.0,5390.0,5377.0,5377.5,4663
2026-04-10 06:10:00+00:00,5390.5,5393.0,5382.5,5390.0,4615
2026-04-10 06:15:00+00:00,5375.0,5395.0,5374.5,5390.5,4341
2026-04-10 06:20:00+00:00,5383.5,5389.5,5376.5,5376.5,13929
2026-04-10 06:25:00+00:00,5390.0,5393.0,5381.0,5381.0,4317
2026-04-10 06:30:00+00:00,5408.0,5408.0,5390.0,5390.0,9127
2026-04-10 06:35:00+00:00,5406.5,5409.5,5400.5,5408.0,8473
2026-04-10 06:40:00+00:00,5402.5,5408.0,5396.5,5406.5,6762
2026-04-10 06:45:00+00:00,5399.0,5402.5,5391.5,5402.5,5455
2026-04-10 06:50:00+00:00,5430.0,5430.0,5399.5,5402.0,32202
2026-04-10 06:55:00+00:00,5444.0,5444.0,5424.5,5429.0,30822
2026-04-10 07:00:00+00:00,5445.0,5464.0,5439.5,5442.5,28477
2026-04-10 07:05:00+00:00,5457.0,5457.0,5444.5,5446.0,7227
2026-04-10 07:10:00+00:00,5453.5,5461.5,5449.0,5458.0,7805
2026-04-10 07:15:00+00:00,5462.5,5469.0,5454.5,5454.5,11350
2026-04-10 07:20:00+00:00,5470.0,5477.0,5460.0,5461.5,16965
2026-04-10 07:25:00+00:00,5464.0,5476.0,5463.0,5468.5,20208
